"","A2_NAME","A2_GAUL_CODE","A2COUNTRY","Area_mun","Area_covered","Pop_mun","Pop_covered","Burden_mun","Burden_covered","Cost_target"
"14544","Si Samrong",27059,"THA",610.243632055542,0.97666114454804,76701.5,261.471099853516,1794.90209960938,11.3295383453369,30.3413233767125
"14594","Bahil",32754,"YEM",1686.02276092204,63.0126717603895,222088.734375,35637.81640625,3690.36694335938,1207.11633300781,2.53403691048818
"14604","Nyamyumba",25186,"RWA",195.358350526346,2.68023132881882,83444.9375,5847.58837890625,1031.89050292969,176.364837646484,1.06581874543424
"14623","Yamuna Nagar",70138,"IND",1305.19829581377,262.586722412712,863260.6875,344637,29730.025390625,14085.1376953125,8.46154350671519
"14631","Suai Kota",27345,"TLS",187.995689637909,75.5914686421933,16680.033203125,7795.3681640625,334.059600830078,219.916931152344,5.09155361121523
"14644","Mananara",19264,"MDG",4598.12964798705,46.8679597322171,126883.703125,26567.541015625,2486.974609375,867.896118164062,0.519520456395103
"14646","Aba",22589,"NGA",72.3434304535952,72.3434304535952,494615.375,494615.375,19704.232421875,19704.232421875,2.30778131125922
"14656","Karimnagar",17554,"IND",11900.2698723517,495.413254807893,4047695,566595.375,118086.953125,22205.931640625,7.54321316079791
"14674","Administrative unit not available",72850,"IND",48.8493549873602,4.84122415610889,9434.5537109375,949.033874511719,214.864074707031,22.8343410491943,2.86842318377184
"14679","Kankan",40721,"GIN",17310.931016767,100.202382932986,380203.8125,119123.9765625,9535.4296875,4310.263671875,0.751064643472145
"14701","Ukwaeast",22602,"NGA",374.008106444233,38.892940840324,257110.84375,155920.765625,8519.60546875,5240.3505859375,2.30778131125922
"14713","Hilir Perak",37389,"MYS",1712.02444986908,25.3736181876759,228353.9375,43132.58203125,8053.18701171875,1694.9267578125,44.148100252137
"14715","Administrative unit not available",15547,"EGY",1469.01208461043,56.743150427202,3623364.25,215712.34375,39812.06640625,5988.099609375,5.19178266348384
"14724","Ovianort",22755,"NGA",1845.9800811482,52.7152874353714,269000.40625,192000.71875,9143.6875,7460.833984375,2.46161179036595
"14725","Uberlandia",8695,"BRA",4103.47546988195,24.076526982342,431616.65625,22668.19921875,16093.884765625,1135.62573242188,10.1377020748847
"14755","Timon",7654,"BRA",1713.25521117909,8.13069749149311,194584.5625,12324.5693359375,7228.64111328125,527.322875976562,7.98870235471268
"14759","Korogwe",48502,"TZA",3136.83433339214,76.0220278819461,303441.78125,85509.0546875,5800.17529296875,3222.72265625,0.892145147229944
"14780","Gala Nefhi",15878,"ERI",387.839271628677,30.586077839986,231831.75,135990.53125,1817.5625,1432.12231445312,0.387799517410414
"14788","Tema",16625,"GHA",469.023634356737,184.192936240458,600440,405238.25,23307.236328125,16645.046875,3.57290511083742
"14796","Aruja",11023,"BRA",97.5202521442083,32.3902465329052,139511.84375,88064.359375,4364.67041015625,3077.45654296875,6.34534928168521
"14817","Al Marawi'ah",32747,"YEM",741.832573545313,18.4057239309158,196118.46875,16953.349609375,3365.41821289062,461.897125244141,1.5739733863938
"14821","Saravane",18707,"LAO",2381.65614698187,49.0104076788026,96879.21875,15788.189453125,1912.55078125,719.647338867188,5.0314552475983
"14829","Dagana",47590,"SEN",5580.28062182845,9.17144224777434,248066.625,6331.43603515625,2485.10961914062,173.200271606445,1.38087787812272
"14847","Diria",22457,"NIC",23.5628535904353,4.89101415587372,10718.447265625,3317.20556640625,408.111846923828,135.846588134766,3.32539111399244
"14874","Vaishali",17632,"IND",2009.61701964566,1102.6492518928,3276812.5,2145923.75,104504.75,72955.0078125,6.06092109827486
"14876","Bimbo",12876,"CAF",2833.17647026352,4.37064060535412,305994.21875,11780.8427734375,10089.5830078125,439.951721191406,1.03062307048332
"14880","Mbarara Municipality",28487,"UGA",50.3487825355807,33.2155893584503,52566.21484375,43324.74609375,1399.37170410156,1296.44323730469,1.33872993392394
"14893","Madhubani",17611,"IND",3461.33194691622,877.371819309952,3478235.25,1321704.375,110919.5,46943.71875,1.78852709014486
"14899","Khlong Luang",26806,"THA",305.162666876034,266.258661648746,178374.375,164422.921875,6504.978515625,6058.97119140625,22.4006806979479
"14915","Administrative unit not available",15829,"GNQ",612.510189650649,403.837744775162,112526.46875,89875.4453125,2461.33178710938,2325.54663085938,9.19020431963781
"14928","Cidade de Matola",65252,"MOZ",367.683672928123,134.138875293046,657242.4375,578742.6875,21196.36328125,19286.58203125,0.694526914798316
"14929","Yarang",26823,"THA",222.885442774507,66.1463764119632,85184.546875,33779.16796875,2787.30834960938,1237.83081054688,20.3669316391941
"14939","Ratoma",40716,"GIN",148.458794883492,117.841979928955,439070.21875,433220.21875,14830.3662109375,14657.96875,0.688386283022447
"14941","Porbandar",70130,"IND",2310.59028603372,23.6828396141955,558147.8125,17958.076171875,10252.560546875,899.6591796875,10.9226671227642
"14958","Sam Phran",26688,"THA",214.972685461873,153.28821648828,166140.0625,132181.015625,5823.09814453125,4931.37939453125,24.1081949750701
"14984","Artemisa",14723,"CUB",510.833692415746,23.4933414382433,77632.5546875,17080.18359375,2624.69311523438,688.882141113281,11.5853211679138
"14985","Santa Luc¡a Milpas Altas",64876,"GTM",9.195893519344,0.044175026780537,12310.0732421875,130.720596313477,340.313385009766,4.66253852844238,2.68534703704719
"14988","Sur",23579,"OMN",1205.77461051964,66.7091650268927,59926.69140625,33547.47265625,1432.57470703125,1018.50653076172,21.3184753537217
"14990","Baucau",27328,"TLS",220.84497808877,23.3375666334001,20054.5078125,6005.8095703125,287.835571289062,202.558319091797,10.0076607345406
"15000","Faridpur",5779,"BGD",2068.12073748919,164.34027376581,2183856.5,272203.5,65670.171875,10735.3076171875,2.00313451211086
"15001","Sokoto",23095,"NGA",84.5920280038559,65.5989563375709,323492.65625,285547.3125,13924.916015625,12825.0146484375,3.02849360765481
"15003","Administrative unit not available",19539,"MUS",228.537191713053,44.2047717715318,167157.71875,96779.1796875,6529.12109375,3859.76904296875,11.4483944262141
"15030","Dhule",17764,"IND",7166.57828751044,190.128327780081,1991573.25,345535.75,49551.90625,13720.6484375,7.57562490393858
"15036","Sant Ravi Das Nagar",70276,"IND",1009.16492403383,572.050234585556,1517824.25,910692.625,50744.12109375,34302.0546875,6.40232368370245
"15037","Swabi",40349,"PAK",1481.08270816458,21.1392404170634,1318139.75,27957.404296875,27233.673828125,1188.95007324219,5.1779434503428
"15042","Valsad",17653,"IND",3056.61626654838,71.6185949235846,1687647.875,77508.46875,31105.484375,2708.88305664062,7.36170834977085
"15053","Rae Bareli",17934,"IND",4620.47194253747,274.107506555123,3006726.5,282519.78125,93560.625,11423.1767578125,7.44165684090416
"15056","Muang Suphan Buri",27066,"THA",526.680332993179,121.018651603656,165694,42501.02734375,5530.357421875,1740.20874023438,25.7810060772338
"15060","Sao Joao De Meriti",9968,"BRA",34.8402136228799,34.8402136228799,376753.8125,376753.8125,11118.9345703125,11118.9345703125,6.17554224405227
"15078","Ribeirao Preto",11468,"BRA",650.203592642656,47.5013671244333,558061.8125,73318.0390625,18065.6328125,3004.74096679688,8.32454265589846
"15086","Ri-Bhoi",70197,"IND",2385.12469426494,0.0430429169665854,261804.015625,45.3002052307129,5038.3076171875,1.74005615711212,8.43777473665191
"15087","Gurabo Municipio",40065,"PRI",73.3320989594373,29.256910816566,55543.69921875,31142.48828125,2175.23291015625,1234.14538574219,183.783160469027
"15114","Moravia",14542,"CRI",33.9928669682563,10.1564708065958,49784.85546875,27339.9609375,1518.24682617188,1147.05395507812,13.6027845769374
"15117","Muang Kalasin",26555,"THA",960.637555328614,71.4834867498729,177964.6875,30796.466796875,5103.92578125,1183.82653808594,25.9128873026147
"15128","Kilanas",61108,"BRN",34.7292771102506,31.3421076381778,16263.505859375,15018.3515625,712.736633300781,666.700622558594,79.2469778293977
"15162","Northern Asmara",15879,"ERI",7.11892548042939,7.11892548042939,39981.95703125,39981.95703125,660.810852050781,660.810852050781,0.470775995875914
"15170","Champassack",18649,"LAO",884.442583500108,20.6096450326689,59328.6796875,3362.47973632812,1241.31420898438,116.909393310547,3.73875185967573
"15180","Sabir Rakhimov district",39872,"UZB",35.0151440563758,24.3652761433608,273572.59375,223249.53125,1747.48742675781,1596.41967773438,0.896039541171664
"15214","Peshawar",40347,"PAK",1282.43255753992,63.5395103914165,2660129.5,163155.40625,54598.79296875,5818.21240234375,3.98081231998881
"15215","Administrative unit not available",72851,"IND",3665.00653822506,97.4346362577617,724616.0625,62623.21875,10890.48046875,2476.86840820312,7.59939367400185
"15219","Lilongwe",19310,"MWI",6197.55012754348,440.132689049246,2212930,875349.75,55548.703125,32334.943359375,0.539480283512878
"15222","Monteria",13820,"COL",3034.87666171272,25.1544190095553,349901.3125,17876.8203125,11029.4833984375,771.332397460938,13.8506703370419
"15274","Cabinda",4234,"AGO",2429.88945938898,22.214613744278,180302.328125,82066.5625,5813.01904296875,3435.0205078125,6.85806619901619
"15277","Chirchik city",39887,"UZB",15.158660036917,4.51069287492379,25958.09765625,13427.99609375,167.015960693359,120.790657043457,1.11695891109102
"15282","Betul",17714,"IND",10068.3270091758,47.2874438456823,1603301.75,51258.1015625,34037.1328125,1924.7138671875,8.20657144419548
"15291","La Concepcion",22497,"NIC",63.3885783878798,35.5894009595245,38632.296875,19985.755859375,1226.91357421875,760.938293457031,2.90578523812969
"15294","Kheda",17644,"IND",3983.03730095403,96.1219585082785,2105496.5,221180.3125,32681.7265625,7072.50439453125,6.58815037733517
"15310","Bhagalpur",17596,"IND",2560.36198501219,494.585345850553,2547736.75,782174.6875,80550.2890625,27651.048828125,5.97449017930003
"15312","Santo Andre",11515,"BRA",174.812047794127,88.5613638002255,883976.4375,830292.8125,26845.10546875,25697.73828125,5.43027892634893
"15319","Area under 1st level administration",14995,"COD",62377.7647618407,21.3761250847194,4371419.5,76023.578125,43212.8359375,2693.83227539062,1.02630629846329
"15330","Busiro",42210,"UGA",2180.13345563226,427.832306893402,681320.9375,398453.96875,18692.853515625,13615.74609375,0.945990319599623
"15332","Administrative unit not available",27408,"TTO",17.7075707630805,17.7075707630805,11698.1767578125,11698.1767578125,525.782836914062,525.782836914062,26.1403706397694
"15381","Bangkho Laem",26402,"THA",8.19581221291539,8.19581221291539,127444.8203125,127444.8203125,4721.0908203125,4721.0908203125,23.4696138066537
"15383","Malammad",22813,"NGA",755.70782753654,5.77208401024696,290863.71875,7586.87744140625,7328.29541015625,340.997589111328,3.1842877902494
"15399","Sawai Madhopur",17856,"IND",4670.35247864381,68.639723796243,1076606.5,58708.25,32030.349609375,2563.33935546875,8.97796887139528
"15401","Kyotera",28527,"UGA",919.455038892959,60.7386686601572,202705.4375,29077.669921875,3621.09228515625,728.564697265625,1.03504416535142
"15402","Tirunelveli Kattabo",17884,"IND",6770.51886223355,513.730197671595,3266826.25,636656.6875,89409,24172.6875,7.34442240361605
"15403","De Nieuwe Grond",25935,"SUR",36.5439337236431,1.6343682282789,24137.169921875,2830.90673828125,954.480285644531,106.294624328613,13.6489172971683
"15414","Egbedore",22997,"NGA",253.737637035605,18.1930010360914,168502.59375,59666.37890625,5125.71240234375,2190.76733398438,2.43215503818025
"15424","Doka/kaw",22819,"NGA",76.2736274796443,76.2736274796443,535052.1875,535052.1875,22017.533203125,22017.533203125,2.45637508774928
"15434","Begusarai",17595,"IND",1939.30648314976,975.72111616331,2778588.75,1750614.375,94715.6640625,63921.53125,6.09117190011271
"15438","Yumbo",14406,"COL",158.885005689659,41.9054535363975,161046.640625,101229.515625,5144.95068359375,3450.34838867188,9.60942647888741
"15450","Ziro",12153,"BFA",5308.53678673107,11.3518503757264,182349.40625,5029.82373046875,2824.0107421875,183.288146972656,1.09935814065867
"15454","Phra Yun",26596,"THA",214.28648796102,0.763943926595559,38022.60546875,311.714019775391,957.4052734375,13.2563238143921,29.7929760612951
"15466","Kanpur",17920,"IND",1058.28513146281,971.718487787923,3192844.25,3028319.25,109305.8125,105135.7734375,5.68062434186507
"15468","Bosomtwi Kwanwoma",16574,"GHA",715.989027021386,68.1105162994212,407899.65625,241590.6875,14404.001953125,9281,3.64303674183544
"15476","Abbottabad",40329,"PAK",1718.31411491574,26.5334790652499,1194617.875,27756.814453125,23719.998046875,1234.35327148438,3.57858571131146
"15482","Bunya",28411,"UGA",4625.09486163522,125.571543497392,459715.125,76482.015625,8396.2392578125,1854.513671875,0.975948546573222
"15505","Toamasina II",19271,"MDG",4731.28575999261,115.644649960595,226921.734375,53880.2734375,5246.59619140625,1612.34521484375,0.592755461833923
"15506","Muang Narathiwat",26772,"THA",308.787512889384,70.0573961151306,90759.9765625,35715.53125,3025.98266601562,1427.06665039062,26.3918257235212
"15546","Orumbaso",22656,"NGA",250.994275404958,5.81788950156442,162614.796875,19841.8359375,4334.7412109375,691.990966796875,2.53558147468752
"15550","Hang Dong",26500,"THA",273.503322608281,142.217296955522,98729.28125,68331.5703125,3727.71752929688,2775.51245117188,24.3164292923854
"15552","Ondo",22988,"NGA",1325.84399686914,43.4444439285047,437240.78125,116309.2890625,13093.6484375,3996.95092773438,2.49237783819259
"15563","Kottayam",17702,"IND",2102.62047201559,624.784928686838,2192033.5,937354.0625,70155.8359375,35111.55859375,6.70051061160915
"15588","Huye",25120,"RWA",38.1990236389004,20.6912017862638,37625.0234375,20629.810546875,883.895202636719,650.87353515625,0.666521933876366
"15630","Administrative unit not available",15565,"EGY",2628.70834984558,339.052147511208,3889279,1015104.3125,97206.90625,33328.94140625,5.07443205970854
"15641","Magu",48457,"TZA",4486.83476150246,25.4091157776412,510619.90625,37884.1484375,8261.2001953125,1441.33410644531,0.993959416384546
"15658","Gorakhpur",17914,"IND",3066.69930916884,1066.35594277332,3895134.25,1794385.75,127738.9765625,67870.1953125,6.84960447162946
"15659","Sao Jose Do Rio Preto",11537,"BRA",432.803112716538,71.0499788250515,408730.5625,116902.1796875,15034.4462890625,4821.4345703125,7.80757503235064
"15675","Cavite",24228,"PHL",1244.8422014508,309.303758909035,2473168.25,1730799.375,91779.5703125,67178.03125,12.5273763446128
"15695","Guaruja",11192,"BRA",163.775965941083,34.4662621694947,240461.234375,87472.0546875,8273.3291015625,3269.27270507812,7.74153882766786
